Test_Cell_ID,Lifecycle_Stage,Cycle_Number,State_of_Health_SOH,Series_Resist_R0_Ohm,Charge_Transfer_R1_Ohm,Double_Layer_Cap_C1_Farad,Time_Constant_Tau_Sec,System_Pole_sP_rad_s,System_Zero_sZ_rad_s,Steady_State_DC_Gain_Ohm,Pole_Distance_to_Instability_rad_s
2018-08-28_cell_11,Mid Life,600,0.8819,0.01764,0.02703,347.7,9.3989,-0.1064,-0.2694,0.04468,0.1064
2018-08-28_cell_11,Mid Life,605,0.8807,0.01766,0.02709,347.29,9.4079,-0.10629,-0.26937,0.04475,0.10629
2018-08-28_cell_11,Mid Life,610,0.8794,0.01768,0.02716,346.73,9.4178,-0.10618,-0.26936,0.04484,0.10618
2018-08-28_cell_11,Mid Life,615,0.8781,0.0177,0.02725,346.0,9.4287,-0.10606,-0.26935,0.04495,0.10606
2018-08-28_cell_11,Mid Life,620,0.8768,0.01773,0.02735,345.15,9.4401,-0.10593,-0.26935,0.04508,0.10593
2018-08-28_cell_11,Mid Life,625,0.8755,0.01774,0.02741,344.75,9.4489,-0.10583,-0.26933,0.04515,0.10583
2018-08-28_cell_11,Mid Life,630,0.8742,0.01776,0.02749,344.1,9.4589,-0.10572,-0.26932,0.04525,0.10572
2018-08-28_cell_11,Mid Life,635,0.8729,0.01779,0.02757,343.4,9.4692,-0.10561,-0.26932,0.04536,0.10561
2018-08-28_cell_11,Mid Life,640,0.8716,0.01781,0.02765,342.8,9.4789,-0.1055,-0.26932,0.04546,0.1055
2018-08-28_cell_11,Mid Life,645,0.8703,0.01783,0.02775,341.99,9.4895,-0.10538,-0.26933,0.04558,0.10538
2018-08-28_cell_11,Mid Life,650,0.869,0.01787,0.02785,341.12,9.5003,-0.10526,-0.26935,0.04572,0.10526
2018-08-28_cell_11,Mid Life,655,0.8677,0.01788,0.02792,340.63,9.5092,-0.10516,-0.26934,0.0458,0.10516
2018-08-28_cell_11,Mid Life,660,0.8664,0.0179,0.02799,340.04,9.5185,-0.10506,-0.26935,0.04589,0.10506
2018-08-28_cell_11,Mid Life,665,0.865,0.01792,0.02808,339.37,9.528,-0.10495,-0.26936,0.046,0.10495
2018-08-28_cell_11,Mid Life,670,0.8637,0.01794,0.02814,338.87,9.5367,-0.10486,-0.26936,0.04608,0.10486
2018-08-28_cell_11,Mid Life,675,0.8624,0.01797,0.02826,337.86,9.5475,-0.10474,-0.26941,0.04623,0.10474
2018-08-28_cell_11,Mid Life,680,0.8611,0.01799,0.02833,337.31,9.5562,-0.10464,-0.26942,0.04632,0.10464
2018-08-28_cell_11,Mid Life,685,0.8597,0.01801,0.02841,336.65,9.5653,-0.10454,-0.26944,0.04643,0.10454
2018-08-28_cell_11,Mid Life,690,0.8584,0.01806,0.02854,335.48,9.5761,-0.10443,-0.26951,0.0466,0.10443
2018-08-28_cell_11,Mid Life,695,0.8571,0.01806,0.02859,335.22,9.5836,-0.10434,-0.2695,0.04665,0.10434
2018-08-28_cell_11,Mid Life,700,0.8557,0.01808,0.02866,334.69,9.592,-0.10425,-0.26951,0.04674,0.10425
2018-08-28_cell_11,Mid Life,705,0.8544,0.0181,0.02875,333.96,9.6009,-0.10416,-0.26955,0.04685,0.10416
2018-08-28_cell_11,Mid Life,710,0.8531,0.01814,0.02886,333.04,9.6103,-0.10405,-0.26961,0.04699,0.10405
2018-08-28_cell_11,Mid Life,715,0.8517,0.01815,0.02893,332.51,9.6185,-0.10397,-0.26963,0.04708,0.10397
2018-08-28_cell_11,End of Life,720,0.8504,0.01817,0.02899,332.05,9.6263,-0.10388,-0.26964,0.04716,0.10388
2018-08-28_cell_11,End of Life,725,0.849,0.01821,0.02911,331.0,9.6356,-0.10378,-0.26973,0.04732,0.10378
2018-08-28_cell_11,End of Life,730,0.8477,0.01822,0.02917,330.56,9.6433,-0.1037,-0.26974,0.04739,0.1037
2018-08-28_cell_11,End of Life,735,0.8463,0.01826,0.0293,329.47,9.6524,-0.1036,-0.26984,0.04755,0.1036
2018-08-28_cell_11,End of Life,740,0.8449,0.01828,0.02937,328.9,9.6602,-0.10352,-0.26988,0.04765,0.10352
2018-08-28_cell_11,End of Life,745,0.8436,0.01829,0.02943,328.44,9.6677,-0.10344,-0.2699,0.04773,0.10344
2018-08-28_cell_11,End of Life,750,0.8422,0.01832,0.02955,327.47,9.6761,-0.10335,-0.27,0.04787,0.10335
2018-08-28_cell_11,End of Life,755,0.8408,0.01834,0.02962,326.96,9.6835,-0.10327,-0.27003,0.04796,0.10327
2018-08-28_cell_11,End of Life,760,0.8395,0.01837,0.02972,326.14,9.6913,-0.10318,-0.27011,0.04808,0.10318
2018-08-28_cell_11,End of Life,765,0.8381,0.01839,0.0298,325.49,9.6988,-0.10311,-0.27016,0.04819,0.10311
2018-08-28_cell_11,End of Life,770,0.8367,0.01841,0.02986,325.01,9.706,-0.10303,-0.2702,0.04827,0.10303
2018-08-28_cell_11,End of Life,775,0.8353,0.01843,0.02995,324.28,9.7134,-0.10295,-0.27027,0.04838,0.10295
2018-08-28_cell_11,End of Life,780,0.834,0.01847,0.03007,323.29,9.7209,-0.10287,-0.27039,0.04853,0.10287
2018-08-28_cell_11,End of Life,785,0.8326,0.01848,0.03013,322.81,9.7278,-0.1028,-0.27043,0.04861,0.1028
2018-08-28_cell_11,End of Life,790,0.8312,0.0185,0.03022,322.12,9.7348,-0.10272,-0.2705,0.04872,0.10272
2018-08-28_cell_11,End of Life,795,0.8298,0.01852,0.0303,321.5,9.7417,-0.10265,-0.27057,0.04882,0.10265
2018-08-28_cell_11,End of Life,800,0.8284,0.01856,0.03041,320.55,9.7485,-0.10258,-0.27069,0.04897,0.10258
2018-08-28_cell_11,End of Life,805,0.827,0.01859,0.03053,319.55,9.7552,-0.10251,-0.27083,0.04912,0.10251
2018-08-28_cell_11,End of Life,810,0.8256,0.01859,0.03056,319.39,9.7617,-0.10244,-0.27082,0.04916,0.10244
2018-08-28_cell_11,End of Life,815,0.8242,0.01863,0.03067,318.48,9.7682,-0.10237,-0.27095,0.0493,0.10237
2018-08-28_cell_11,End of Life,820,0.8228,0.01866,0.03078,317.52,9.7744,-0.10231,-0.27109,0.04944,0.10231
2018-08-28_cell_11,End of Life,825,0.8214,0.01867,0.03085,317.07,9.7807,-0.10224,-0.27114,0.04952,0.10224
2018-08-28_cell_11,End of Life,830,0.82,0.0187,0.03095,316.25,9.7868,-0.10218,-0.27126,0.04965,0.10218
2018-08-28_cell_11,End of Life,835,0.8186,0.01871,0.03101,315.81,9.793,-0.10211,-0.27131,0.04972,0.10211
2018-08-28_cell_11,End of Life,840,0.8172,0.01875,0.03112,314.81,9.7986,-0.10206,-0.27147,0.04987,0.10206
2018-08-28_cell_11,End of Life,845,0.8157,0.01877,0.0312,314.21,9.8044,-0.10199,-0.27156,0.04997,0.10199
2018-08-28_cell_11,End of Life,850,0.8143,0.0188,0.03132,313.26,9.8098,-0.10194,-0.27172,0.05012,0.10194
2018-08-28_cell_11,End of Life,855,0.8129,0.01883,0.03141,312.5,9.8152,-0.10188,-0.27184,0.05024,0.10188
2018-08-28_cell_11,End of Life,860,0.8115,0.01886,0.03153,311.5,9.82,-0.10183,-0.27202,0.05039,0.10183
2018-08-28_cell_11,End of Life,865,0.8101,0.01887,0.03158,311.16,9.8259,-0.10177,-0.27206,0.05045,0.10177
2018-08-28_cell_11,End of Life,870,0.8086,0.0189,0.03166,310.48,9.8311,-0.10172,-0.27217,0.05056,0.10172
2018-08-28_cell_11,End of Life,875,0.8072,0.01892,0.03175,309.77,9.8362,-0.10167,-0.2723,0.05067,0.10167
2018-08-28_cell_11,End of Life,880,0.8058,0.01894,0.03183,309.15,9.8413,-0.10161,-0.2724,0.05077,0.10161
2018-08-28_cell_11,End of Life,885,0.8043,0.01897,0.03194,308.28,9.8458,-0.10157,-0.27257,0.05091,0.10157
2018-08-28_cell_11,End of Life,890,0.8029,0.01899,0.03202,307.67,9.8507,-0.10152,-0.27268,0.05101,0.10152
2018-08-28_cell_11,End of Life,895,0.8014,0.01902,0.03212,306.84,9.855,-0.10147,-0.27284,0.05114,0.10147
2018-08-28_cell_11,End of Life,900,0.8,0.01905,0.03223,305.87,9.8586,-0.10143,-0.27304,0.05128,0.10143
2018-08-28_cell_22,Early Life,5,0.9997,0.0155,0.01993,429.62,8.5617,-0.1168,-0.26696,0.03543,0.1168
2018-08-28_cell_22,Early Life,10,0.9994,0.01551,0.01995,429.42,8.5681,-0.11671,-0.26688,0.03546,0.11671
2018-08-28_cell_22,Early Life,15,0.9989,0.01552,0.01998,429.18,8.5757,-0.11661,-0.26679,0.0355,0.11661
2018-08-28_cell_22,Early Life,20,0.9984,0.01552,0.02001,428.92,8.584,-0.1165,-0.26669,0.03554,0.1165
2018-08-28_cell_22,Early Life,25,0.9979,0.01553,0.02005,428.64,8.5928,-0.11638,-0.26658,0.03558,0.11638
2018-08-28_cell_22,Early Life,30,0.9974,0.01554,0.02008,428.34,8.6023,-0.11625,-0.26646,0.03563,0.11625
2018-08-28_cell_22,Early Life,35,0.9968,0.01555,0.02012,428.01,8.6124,-0.11611,-0.26634,0.03567,0.11611
2018-08-28_cell_22,Early Life,40,0.9961,0.01556,0.02016,427.69,8.6227,-0.11597,-0.26622,0.03572,0.11597
2018-08-28_cell_22,Early Life,45,0.9955,0.01557,0.0202,427.35,8.6334,-0.11583,-0.26609,0.03578,0.11583
2018-08-28_cell_22,Early Life,50,0.9949,0.01558,0.02024,426.99,8.6444,-0.11568,-0.26596,0.03583,0.11568
2018-08-28_cell_22,Early Life,55,0.9942,0.0156,0.02029,426.63,8.6557,-0.11553,-0.26582,0.03588,0.11553
2018-08-28_cell_22,Early Life,60,0.9935,0.01561,0.02033,426.26,8.6673,-0.11538,-0.26569,0.03594,0.11538
2018-08-28_cell_22,Early Life,65,0.9928,0.01562,0.02038,425.86,8.6796,-0.11521,-0.26554,0.036,0.11521
2018-08-28_cell_22,Early Life,70,0.992,0.01563,0.02043,425.48,8.6914,-0.11506,-0.2654,0.03606,0.11506
2018-08-28_cell_22,Early Life,75,0.9913,0.01565,0.02048,425.06,8.7041,-0.11489,-0.26526,0.03612,0.11489
2018-08-28_cell_22,Early Life,80,0.9905,0.01566,0.02053,424.65,8.7167,-0.11472,-0.26511,0.03619,0.11472
2018-08-28_cell_22,Early Life,85,0.9897,0.01567,0.02058,424.23,8.7294,-0.11456,-0.26496,0.03625,0.11456
2018-08-28_cell_22,Early Life,90,0.989,0.01568,0.02063,423.83,8.742,-0.11439,-0.26482,0.03631,0.11439
2018-08-28_cell_22,Early Life,95,0.9881,0.0157,0.02068,423.38,8.7554,-0.11422,-0.26467,0.03638,0.11422
2018-08-28_cell_22,Early Life,100,0.9873,0.01571,0.02073,422.95,8.7686,-0.11404,-0.26452,0.03644,0.11404
2018-08-28_cell_22,Early Life,105,0.9865,0.01573,0.02078,422.52,8.7818,-0.11387,-0.26437,0.03651,0.11387
2018-08-28_cell_22,Early Life,110,0.9857,0.01574,0.02084,422.05,8.7957,-0.11369,-0.26421,0.03658,0.11369
2018-08-28_cell_22,Early Life,115,0.9848,0.01576,0.02089,421.61,8.809,-0.11352,-0.26407,0.03665,0.11352
2018-08-28_cell_22,Early Life,120,0.9839,0.01577,0.02095,421.11,8.8236,-0.11333,-0.2639,0.03672,0.11333
2018-08-28_cell_22,Early Life,125,0.9831,0.01579,0.02101,420.67,8.837,-0.11316,-0.26376,0.03679,0.11316
2018-08-28_cell_22,Early Life,130,0.9822,0.0158,0.02107,420.18,8.8513,-0.11298,-0.2636,0.03687,0.11298
2018-08-28_cell_22,Early Life,135,0.9813,0.01582,0.02112,419.7,8.8656,-0.1128,-0.26345,0.03694,0.1128
2018-08-28_cell_22,Early Life,140,0.9804,0.01583,0.02118,419.22,8.8797,-0.11262,-0.26329,0.03701,0.11262
2018-08-28_cell_22,Early Life,145,0.9795,0.01585,0.02124,418.71,8.8944,-0.11243,-0.26314,0.03709,0.11243
2018-08-28_cell_22,Early Life,150,0.9785,0.01586,0.0213,418.24,8.9084,-0.11225,-0.26299,0.03716,0.11225
2018-08-28_cell_22,Early Life,155,0.9776,0.01588,0.02136,417.7,8.9236,-0.11206,-0.26283,0.03724,0.11206
2018-08-28_cell_22,Early Life,160,0.9767,0.01589,0.02142,417.25,8.9373,-0.11189,-0.26269,0.03731,0.11189
2018-08-28_cell_22,Early Life,165,0.9757,0.01591,0.02148,416.7,8.9527,-0.1117,-0.26253,0.0374,0.1117
2018-08-28_cell_22,Mid Life,170,0.9747,0.01593,0.02155,416.13,8.9683,-0.1115,-0.26236,0.03748,0.1115
2018-08-28_cell_22,Mid Life,175,0.9738,0.01594,0.02161,415.69,8.9818,-0.11134,-0.26223,0.03755,0.11134
2018-08-28_cell_22,Mid Life,180,0.9728,0.01596,0.02167,415.16,8.9969,-0.11115,-0.26207,0.03763,0.11115
2018-08-28_cell_22,Mid Life,185,0.9718,0.01598,0.02174,414.6,9.0124,-0.11096,-0.26192,0.03772,0.11096
2018-08-28_cell_22,Mid Life,190,0.9708,0.01599,0.0218,414.07,9.0273,-0.11078,-0.26177,0.0378,0.11078
2018-08-28_cell_22,Mid Life,195,0.9698,0.01601,0.02187,413.53,9.0425,-0.11059,-0.26162,0.03788,0.11059
2018-08-28_cell_22,Mid Life,200,0.9688,0.01603,0.02193,412.98,9.0577,-0.1104,-0.26147,0.03796,0.1104
2018-08-28_cell_22,Mid Life,205,0.9678,0.01605,0.022,412.43,9.073,-0.11022,-0.26132,0.03805,0.11022
2018-08-28_cell_22,Mid Life,210,0.9668,0.01606,0.02207,411.86,9.0885,-0.11003,-0.26117,0.03813,0.11003
2018-08-28_cell_22,Mid Life,215,0.9657,0.01608,0.02213,411.33,9.1033,-0.10985,-0.26103,0.03821,0.10985
2018-08-28_cell_22,Mid Life,220,0.9647,0.0161,0.0222,410.79,9.1182,-0.10967,-0.26088,0.03829,0.10967
2018-08-28_cell_22,Mid Life,225,0.9636,0.01612,0.02227,410.2,9.1341,-0.10948,-0.26074,0.03839,0.10948
2018-08-28_cell_22,Mid Life,230,0.9626,0.01614,0.02234,409.58,9.1502,-0.10929,-0.26058,0.03848,0.10929
2018-08-28_cell_22,Mid Life,235,0.9615,0.01615,0.0224,409.09,9.1643,-0.10912,-0.26045,0.03855,0.10912
2018-08-28_cell_22,Mid Life,240,0.9605,0.01617,0.02247,408.55,9.1791,-0.10894,-0.26032,0.03864,0.10894
2018-08-28_cell_22,Mid Life,245,0.9594,0.01619,0.02255,407.89,9.1959,-0.10874,-0.26017,0.03874,0.10874
2018-08-28_cell_22,Mid Life,250,0.9583,0.01621,0.02261,407.36,9.2105,-0.10857,-0.26004,0.03882,0.10857
2018-08-28_cell_22,Mid Life,255,0.9572,0.01622,0.02267,406.87,9.2244,-0.10841,-0.25991,0.03889,0.10841
2018-08-28_cell_22,Mid Life,260,0.9561,0.01625,0.02276,406.14,9.242,-0.1082,-0.25976,0.039,0.1082
2018-08-28_cell_22,Mid Life,265,0.955,0.01626,0.02282,405.62,9.2564,-0.10803,-0.25963,0.03908,0.10803
2018-08-28_cell_22,Mid Life,270,0.9539,0.01628,0.02289,405.0,9.2722,-0.10785,-0.25949,0.03918,0.10785
2018-08-28_cell_22,Mid Life,275,0.9528,0.0163,0.02297,404.38,9.2879,-0.10767,-0.25936,0.03927,0.10767
2018-08-28_cell_22,Mid Life,280,0.9517,0.01632,0.02304,403.79,9.3032,-0.10749,-0.25923,0.03936,0.10749
2018-08-28_cell_22,Mid Life,285,0.9506,0.01634,0.02312,403.16,9.3191,-0.10731,-0.2591,0.03946,0.10731
2018-08-28_cell_22,Mid Life,290,0.9494,0.01636,0.02318,402.61,9.3336,-0.10714,-0.25898,0.03954,0.10714
2018-08-28_cell_22,Mid Life,295,0.9483,0.01638,0.02326,401.95,9.3498,-0.10695,-0.25885,0.03964,0.10695
2018-08-28_cell_22,Mid Life,300,0.9471,0.0164,0.02333,401.38,9.3646,-0.10679,-0.25873,0.03973,0.10679
2018-08-28_cell_22,Mid Life,305,0.946,0.01642,0.02341,400.7,9.3807,-0.1066,-0.2586,0.03983,0.1066
2018-08-28_cell_22,Mid Life,310,0.9448,0.01644,0.02348,400.09,9.396,-0.10643,-0.25848,0.03992,0.10643
2018-08-28_cell_22,Mid Life,315,0.9437,0.01645,0.02355,399.56,9.4101,-0.10627,-0.25837,0.04001,0.10627
2018-08-28_cell_22,Mid Life,320,0.9425,0.01648,0.02364,398.81,9.4271,-0.10608,-0.25824,0.04012,0.10608
2018-08-28_cell_22,Mid Life,325,0.9413,0.0165,0.0237,398.28,9.441,-0.10592,-0.25813,0.0402,0.10592
2018-08-28_cell_22,Mid Life,330,0.9402,0.01652,0.02379,397.57,9.4575,-0.10574,-0.25801,0.04031,0.10574
2018-08-28_cell_22,Mid Life,335,0.939,0.01654,0.02386,396.96,9.4723,-0.10557,-0.2579,0.0404,0.10557
2018-08-28_cell_22,Mid Life,340,0.9378,0.01656,0.02395,396.22,9.4888,-0.10539,-0.25778,0.04051,0.10539
2018-08-28_cell_22,Mid Life,345,0.9366,0.01658,0.02401,395.72,9.5022,-0.10524,-0.25768,0.04059,0.10524
2018-08-28_cell_22,Mid Life,350,0.9354,0.0166,0.02409,395.09,9.5173,-0.10507,-0.25758,0.04069,0.10507
2018-08-28_cell_22,Mid Life,355,0.9342,0.01662,0.02417,394.42,9.5327,-0.1049,-0.25747,0.04079,0.1049
2018-08-28_cell_22,Mid Life,360,0.933,0.01664,0.02425,393.79,9.5475,-0.10474,-0.25737,0.04088,0.10474
2018-08-28_cell_22,Mid Life,365,0.9318,0.01666,0.02433,393.06,9.5636,-0.10456,-0.25726,0.04099,0.10456
2018-08-28_cell_22,Mid Life,370,0.9306,0.01668,0.02439,392.58,9.5764,-0.10442,-0.25717,0.04107,0.10442
2018-08-28_cell_22,Mid Life,375,0.9294,0.0167,0.02448,391.89,9.5919,-0.10425,-0.25707,0.04117,0.10425
2018-08-28_cell_22,Mid Life,380,0.9281,0.01672,0.02456,391.23,9.6068,-0.10409,-0.25698,0.04127,0.10409
2018-08-28_cell_22,Mid Life,385,0.9269,0.01675,0.02465,390.41,9.6235,-0.10391,-0.25687,0.0414,0.10391
2018-08-28_cell_22,Mid Life,390,0.9257,0.01677,0.02474,389.69,9.639,-0.10375,-0.25678,0.0415,0.10375
2018-08-28_cell_22,Mid Life,395,0.9244,0.01678,0.0248,389.16,9.6521,-0.1036,-0.2567,0.04159,0.1036
2018-08-28_cell_22,Mid Life,400,0.9232,0.01681,0.02488,388.5,9.6668,-0.10345,-0.25661,0.04169,0.10345
2018-08-28_cell_22,Mid Life,405,0.9219,0.01683,0.02497,387.81,9.6817,-0.10329,-0.25652,0.04179,0.10329
2018-08-28_cell_22,Mid Life,410,0.9207,0.01685,0.02506,387.04,9.6973,-0.10312,-0.25643,0.04191,0.10312
2018-08-28_cell_22,Mid Life,415,0.9194,0.01687,0.02512,386.54,9.7099,-0.10299,-0.25636,0.04199,0.10299
2018-08-28_cell_22,Mid Life,420,0.9181,0.01689,0.02521,385.76,9.7255,-0.10282,-0.25628,0.0421,0.10282
2018-08-28_cell_22,Mid Life,425,0.9169,0.01692,0.0253,385.01,9.7406,-0.10266,-0.2562,0.04222,0.10266
2018-08-28_cell_22,Mid Life,430,0.9156,0.01694,0.02538,384.37,9.7546,-0.10252,-0.25612,0.04232,0.10252
2018-08-28_cell_22,Mid Life,435,0.9143,0.01696,0.02546,383.71,9.7686,-0.10237,-0.25605,0.04242,0.10237
2018-08-28_cell_22,Mid Life,440,0.913,0.01698,0.02555,382.95,9.7836,-0.10221,-0.25598,0.04253,0.10221
2018-08-28_cell_22,Mid Life,445,0.9118,0.01699,0.0256,382.61,9.7943,-0.1021,-0.25592,0.04259,0.1021
2018-08-28_cell_22,Mid Life,450,0.9105,0.01703,0.02571,381.59,9.8116,-0.10192,-0.25584,0.04274,0.10192
2018-08-28_cell_22,Mid Life,455,0.9092,0.01704,0.02578,381.02,9.8244,-0.10179,-0.25578,0.04283,0.10179
2018-08-28_cell_22,Mid Life,460,0.9079,0.01706,0.02586,380.44,9.8373,-0.10165,-0.25572,0.04292,0.10165
2018-08-28_cell_22,Mid Life,465,0.9066,0.01709,0.02596,379.51,9.8534,-0.10149,-0.25566,0.04305,0.10149
2018-08-28_cell_22,Mid Life,470,0.9053,0.01712,0.02606,378.72,9.868,-0.10134,-0.2556,0.04317,0.10134
2018-08-28_cell_22,Mid Life,475,0.9039,0.01713,0.02613,378.17,9.8804,-0.10121,-0.25555,0.04326,0.10121
2018-08-28_cell_22,Mid Life,480,0.9026,0.01716,0.02622,377.35,9.8951,-0.10106,-0.25549,0.04338,0.10106
2018-08-28_cell_22,Mid Life,485,0.9013,0.01719,0.02631,376.57,9.9093,-0.10092,-0.25544,0.0435,0.10092
2018-08-28_cell_22,Mid Life,490,0.9,0.01721,0.0264,375.88,9.9225,-0.10078,-0.25539,0.0436,0.10078
2018-08-28_cell_22,Mid Life,495,0.8986,0.01723,0.02649,375.13,9.9362,-0.10064,-0.25535,0.04372,0.10064
2018-08-28_cell_22,Mid Life,500,0.8973,0.01725,0.02656,374.51,9.9488,-0.10051,-0.2553,0.04381,0.10051
2018-08-28_cell_22,Mid Life,505,0.896,0.01727,0.02664,373.87,9.9614,-0.10039,-0.25526,0.04391,0.10039
2018-08-28_cell_22,Mid Life,510,0.8946,0.01729,0.02671,373.34,9.9731,-0.10027,-0.25522,0.044,0.10027
2018-08-28_cell_22,Mid Life,515,0.8933,0.01731,0.02681,372.46,9.9874,-0.10013,-0.25519,0.04413,0.10013
2018-08-28_cell_22,Mid Life,520,0.8919,0.01734,0.0269,371.81,9.9999,-0.1,-0.25515,0.04423,0.1
2018-08-28_cell_22,Mid Life,525,0.8906,0.01737,0.02702,370.73,10.0155,-0.09985,-0.25513,0.04439,0.09985
2018-08-28_cell_22,Mid Life,530,0.8892,0.01738,0.02708,370.28,10.0263,-0.09974,-0.25509,0.04446,0.09974
2018-08-28_cell_22,Mid Life,535,0.8879,0.01741,0.02717,369.51,10.0393,-0.09961,-0.25507,0.04458,0.09961
2018-08-28_cell_22,Mid Life,540,0.8865,0.01743,0.02726,368.72,10.0523,-0.09948,-0.25504,0.0447,0.09948
2018-08-28_cell_22,Mid Life,545,0.8851,0.01745,0.02735,368.05,10.0644,-0.09936,-0.25502,0.0448,0.09936
2018-08-28_cell_22,Mid Life,550,0.8838,0.01749,0.02745,367.11,10.0782,-0.09922,-0.25501,0.04494,0.09922
2018-08-28_cell_22,Mid Life,555,0.8824,0.0175,0.02752,366.66,10.0887,-0.09912,-0.25498,0.04501,0.09912
2018-08-28_cell_22,Mid Life,560,0.881,0.01753,0.02761,365.82,10.1016,-0.09899,-0.25497,0.04514,0.09899
2018-08-28_cell_22,Mid Life,565,0.8796,0.01755,0.02769,365.19,10.113,-0.09888,-0.25495,0.04524,0.09888
2018-08-28_cell_22,Mid Life,570,0.8782,0.01757,0.02777,364.52,10.1246,-0.09877,-0.25494,0.04534,0.09877
2018-08-28_cell_22,Mid Life,575,0.8769,0.01759,0.02787,363.69,10.1372,-0.09865,-0.25494,0.04547,0.09865
2018-08-28_cell_22,Mid Life,580,0.8755,0.01762,0.02797,362.86,10.1495,-0.09853,-0.25494,0.04559,0.09853
2018-08-28_cell_22,Mid Life,585,0.8741,0.01764,0.02806,362.16,10.1609,-0.09842,-0.25493,0.0457,0.09842
2018-08-28_cell_22,Mid Life,590,0.8727,0.01766,0.02814,361.45,10.1724,-0.09831,-0.25493,0.04581,0.09831
2018-08-28_cell_22,Mid Life,595,0.8713,0.01768,0.02823,360.79,10.1834,-0.0982,-0.25493,0.04591,0.0982
2018-08-28_cell_22,Mid Life,600,0.8699,0.01771,0.02833,359.85,10.1958,-0.09808,-0.25495,0.04605,0.09808
2018-08-28_cell_22,Mid Life,605,0.8684,0.01773,0.02841,359.3,10.2061,-0.09798,-0.25494,0.04614,0.09798
2018-08-28_cell_22,Mid Life,610,0.867,0.01777,0.02853,358.22,10.2189,-0.09786,-0.25498,0.04629,0.09786
2018-08-28_cell_22,Mid Life,615,0.8656,0.01779,0.02861,357.55,10.2295,-0.09776,-0.25499,0.0464,0.09776
2018-08-28_cell_22,Mid Life,620,0.8642,0.0178,0.02868,357.01,10.2395,-0.09766,-0.25499,0.04649,0.09766
2018-08-28_cell_22,Mid Life,625,0.8628,0.01783,0.02879,356.08,10.2511,-0.09755,-0.25502,0.04662,0.09755
2018-08-28_cell_22,Mid Life,630,0.8613,0.01786,0.02888,355.38,10.2616,-0.09745,-0.25504,0.04673,0.09745
2018-08-28_cell_22,Mid Life,635,0.8599,0.01789,0.02898,354.45,10.2729,-0.09734,-0.25508,0.04687,0.09734
2018-08-28_cell_22,Mid Life,640,0.8585,0.01792,0.02909,353.52,10.284,-0.09724,-0.25512,0.04701,0.09724
2018-08-28_cell_22,Mid Life,645,0.857,0.01792,0.02914,353.24,10.2926,-0.09716,-0.2551,0.04706,0.09716
2018-08-28_cell_22,Mid Life,650,0.8556,0.01796,0.02926,352.16,10.3039,-0.09705,-0.25517,0.04722,0.09705
2018-08-28_cell_22,Mid Life,655,0.8541,0.01798,0.02935,351.42,10.3139,-0.09696,-0.2552,0.04733,0.09696
2018-08-28_cell_22,Mid Life,660,0.8527,0.01801,0.02945,350.51,10.3244,-0.09686,-0.25525,0.04747,0.09686
2018-08-28_cell_22,Mid Life,665,0.8512,0.01803,0.02954,349.81,10.3341,-0.09677,-0.25529,0.04758,0.09677
2018-08-28_cell_22,End of Life,670,0.8498,0.01805,0.02962,349.18,10.3434,-0.09668,-0.25532,0.04768,0.09668
2018-08-28_cell_22,End of Life,675,0.8483,0.01808,0.02972,348.33,10.3533,-0.09659,-0.25537,0.0478,0.09659
2018-08-28_cell_22,End of Life,680,0.8469,0.0181,0.02981,347.62,10.3626,-0.0965,-0.25541,0.04791,0.0965
2018-08-28_cell_22,End of Life,685,0.8454,0.01814,0.02993,346.52,10.3727,-0.09641,-0.2555,0.04807,0.09641
2018-08-28_cell_22,End of Life,690,0.8439,0.01816,0.03001,345.91,10.3816,-0.09632,-0.25554,0.04817,0.09632
2018-08-28_cell_22,End of Life,695,0.8425,0.01819,0.03014,344.8,10.3914,-0.09623,-0.25564,0.04833,0.09623
2018-08-28_cell_22,End of Life,700,0.841,0.01821,0.0302,344.34,10.3998,-0.09616,-0.25566,0.04841,0.09616
2018-08-28_cell_22,End of Life,705,0.8395,0.01823,0.03029,343.66,10.4085,-0.09608,-0.25571,0.04852,0.09608
2018-08-28_cell_22,End of Life,710,0.838,0.01825,0.03037,343.0,10.417,-0.096,-0.25576,0.04862,0.096
2018-08-28_cell_22,End of Life,715,0.8365,0.01827,0.03046,342.26,10.4256,-0.09592,-0.25582,0.04873,0.09592
2018-08-28_cell_22,End of Life,720,0.835,0.0183,0.03056,341.42,10.4342,-0.09584,-0.2559,0.04886,0.09584
2018-08-28_cell_22,End of Life,725,0.8336,0.01834,0.03069,340.29,10.4429,-0.09576,-0.25603,0.04902,0.09576
2018-08-28_cell_22,End of Life,730,0.8321,0.01836,0.03079,339.45,10.4511,-0.09568,-0.25611,0.04915,0.09568
2018-08-28_cell_22,End of Life,735,0.8306,0.01837,0.03085,339.02,10.4589,-0.09561,-0.25614,0.04922,0.09561
2018-08-28_cell_22,End of Life,740,0.8291,0.01842,0.03099,337.77,10.4671,-0.09554,-0.2563,0.04941,0.09554
2018-08-28_cell_22,End of Life,745,0.8276,0.01843,0.03106,337.21,10.4748,-0.09547,-0.25635,0.0495,0.09547
2018-08-28_cell_22,End of Life,750,0.8261,0.01846,0.03117,336.29,10.4824,-0.0954,-0.25646,0.04963,0.0954
